name,version,architecture,distro,upstream,purl,spdx_id,files_analyzed,package_verification_code,supplier,source_info,evidence_state,warning
libctf-nobfd0,2.44-3,arm64,debian-13,binutils,pkg:deb/debian/libctf-nobfd0@2.44-3?arch=arm64&distro=debian-13&upstream=binutils,SPDXRef-Package-deb-libctf-nobfd0-c3dde2be5f121091,true,989c94db901161b84a4e06345035fa9b53b371b6,Person: Matthias Klose (doko@debian.org),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libctf-nobfd0/copyright, /var/lib/dpkg/info/libctf-nobfd0:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libctf0,2.44-3,arm64,debian-13,binutils,pkg:deb/debian/libctf0@2.44-3?arch=arm64&distro=debian-13&upstream=binutils,SPDXRef-Package-deb-libctf0-381d7c019fc1c708,true,632f2281b978b2c6adc4465c94088191f904c712,Person: Matthias Klose (doko@debian.org),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/binutils-common/copyright, /var/lib/dpkg/info/libctf0:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libcurl3t64-gnutls,8.14.1-2+deb13u3,arm64,debian-13,curl,pkg:deb/debian/libcurl3t64-gnutls@8.14.1-2+deb13u3?arch=arm64&distro=debian-13&upstream=curl,SPDXRef-Package-deb-libcurl3t64-gnutls-26282abbfdc8a90b,true,a252bdd9c3fffb343f38f6d02500f6363a86b2d7,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libcurl3t64-gnutls/copyright, /var/lib/dpkg/info/libcurl3t64-gnutls:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libcurl4t64,8.14.1-2+deb13u3,arm64,debian-13,curl,pkg:deb/debian/libcurl4t64@8.14.1-2+deb13u3?arch=arm64&distro=debian-13&upstream=curl,SPDXRef-Package-deb-libcurl4t64-133274646d38d785,true,efd18bc54f619fac4b15e2194745a7f68e5d7e1d,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libcurl4t64/copyright, /var/lib/dpkg/info/libcurl4t64:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libdaemon0,0.14-7.1+b3,arm64,debian-13,libdaemon@0.14-7.1,pkg:deb/debian/libdaemon0@0.14-7.1+b3?arch=arm64&distro=debian-13&upstream=libdaemon@0.14-7.1,SPDXRef-Package-deb-libdaemon0-56852638d8452570,true,213f7fa7f4564e452ca305ca3b2c2ac364399b89,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libdaemon0/copyright, /var/lib/dpkg/info/libdaemon0:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libdb5.3t64,5.3.28+dfsg2-9,arm64,debian-13,db5.3,pkg:deb/debian/libdb5.3t64@5.3.28+dfsg2-9?arch=arm64&distro=debian-13&upstream=db5.3,SPDXRef-Package-deb-libdb5.3t64-a2903d3de85b2cf6,true,5c418c04622e897380eed43203833d5ceb510525,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libdb5.3t64/copyright, /var/lib/dpkg/info/libdb5.3t64:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libdbus-1-3,1.16.2-2,arm64,debian-13,dbus,pkg:deb/debian/libdbus-1-3@1.16.2-2?arch=arm64&distro=debian-13&upstream=dbus,SPDXRef-Package-deb-libdbus-1-3-07c22636a009d969,true,e230f8acb74fe97bf40deca7530af0538e7f1eea,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libdbus-1-3/copyright, /var/lib/dpkg/info/libdbus-1-3:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libdconf1,0.40.0-5,arm64,debian-13,dconf,pkg:deb/debian/libdconf1@0.40.0-5?arch=arm64&distro=debian-13&upstream=dconf,SPDXRef-Package-deb-libdconf1-2aa94775773c53c3,true,21762e5b1a49c4395f0647de132c18369fc1d677,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libdconf1/copyright, /var/lib/dpkg/info/libdconf1:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libdebconfclient0,0.280,arm64,debian-13,cdebconf,pkg:deb/debian/libdebconfclient0@0.280?arch=arm64&distro=debian-13&upstream=cdebconf,SPDXRef-Package-deb-libdebconfclient0-7163db00cfcecf89,true,25395a41b56319554eac863e307dae4f5a3eb594,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libdebconfclient0/copyright, /var/lib/dpkg/info/libdebconfclient0:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libdebuginfod-common,0.192-4,all,debian-13,elfutils,pkg:deb/debian/libdebuginfod-common@0.192-4?arch=all&distro=debian-13&upstream=elfutils,SPDXRef-Package-deb-libdebuginfod-common-6efd4c3b16f4f864,true,9b5269a3bdc40c82e8973cdedb5cf6c80da9bac0,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libdebuginfod-common/copyright, /var/lib/dpkg/info/libdebuginfod-common.conffiles, /var/lib/dpkg/info/libdebuginfod-common.md5sums, /var/lib/dpkg/info/libdebuginfod-common.config, /var/lib/dpkg/info/libdebuginfod-common.list, /var/lib/dpkg/info/libdebuginfod-common.postinst, /var/lib/dpkg/info/libdebuginfod-common.postrm, /var/lib/dpkg/info/libdebuginfod-common.templates",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libdebuginfod1t64,0.192-4,arm64,debian-13,elfutils,pkg:deb/debian/libdebuginfod1t64@0.192-4?arch=arm64&distro=debian-13&upstream=elfutils,SPDXRef-Package-deb-libdebuginfod1t64-0fd8f3b7bcce5cc4,true,c3a29e27b11acaea16dfed5c9ec86c8159e1ef37,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libdebuginfod1t64/copyright, /var/lib/dpkg/info/libdebuginfod1t64:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libdeflate0,1.23-2,arm64,debian-13,libdeflate,pkg:deb/debian/libdeflate0@1.23-2?arch=arm64&distro=debian-13&upstream=libdeflate,SPDXRef-Package-deb-libdeflate0-7c45bd591bad9041,true,6ed6ed524c3a4fda11ae03b4294a6eb79db34b1c,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libdeflate0/copyright, /var/lib/dpkg/info/libdeflate0:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libdevmapper1.02.1,2:1.02.205-2,arm64,debian-13,lvm2@2.03.31-2,pkg:deb/debian/libdevmapper1.02.1@2:1.02.205-2?arch=arm64&distro=debian-13&upstream=lvm2@2.03.31-2,SPDXRef-Package-deb-libdevmapper1.02.1-65c59e8153a7cd4f,true,82c48bd9df2348996ca9edd1352c6fe7a784e837,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libdevmapper1.02.1/copyright, /var/lib/dpkg/info/libdevmapper1.02.1:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libdouble-conversion3,3.3.1-1,arm64,debian-13,double-conversion,pkg:deb/debian/libdouble-conversion3@3.3.1-1?arch=arm64&distro=debian-13&upstream=double-conversion,SPDXRef-Package-deb-libdouble-conversion3-30bcb11be93bc402,true,cdb2c7ea77041854241c8ffb4a58add489e911bd,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libdouble-conversion3/copyright, /var/lib/dpkg/info/libdouble-conversion3:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libdpkg-perl,1.22.22,all,debian-13,dpkg,pkg:deb/debian/libdpkg-perl@1.22.22?arch=all&distro=debian-13&upstream=dpkg,SPDXRef-Package-deb-libdpkg-perl-a68916d3e9a5abf9,true,a4ea5696986b89bbdf75a6cfb1ef9d7671a59ded,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libdpkg-perl/copyright, /var/lib/dpkg/info/libdpkg-perl.md5sums, /var/lib/dpkg/info/libdpkg-perl.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libdrm-common,2.4.131-1~bpo13+1+rpt2,all,debian-13,libdrm,pkg:deb/debian/libdrm-common@2.4.131-1~bpo13+1+rpt2?arch=all&distro=debian-13&upstream=libdrm,SPDXRef-Package-deb-libdrm-common-4d43f8e65f4b9257,true,f1e82f6f9913fb027dfe1ec7db191e9ef49b908a,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libdrm-common/copyright, /var/lib/dpkg/info/libdrm-common.md5sums, /var/lib/dpkg/info/libdrm-common.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libdrm2,2.4.131-1~bpo13+1+rpt2,arm64,debian-13,libdrm,pkg:deb/debian/libdrm2@2.4.131-1~bpo13+1+rpt2?arch=arm64&distro=debian-13&upstream=libdrm,SPDXRef-Package-deb-libdrm2-4bebe9d936fa07a0,true,5931fb0bcf3097549858fe17a269dcb23b7657bc,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libdrm2/copyright, /var/lib/dpkg/info/libdrm2:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libdtovl0,20260601-1,arm64,debian-13,raspi-utils,pkg:deb/debian/libdtovl0@20260601-1?arch=arm64&distro=debian-13&upstream=raspi-utils,SPDXRef-Package-deb-libdtovl0-3b22702aaa697bdc,true,4b6921d85767fa4d3a2cec9822bcd61653950013,Person: Serge Schneider (serge@raspberrypi.com),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libdtovl0/copyright, /var/lib/dpkg/info/libdtovl0:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libduktape207,2.7.0-2+b2,arm64,debian-13,duktape@2.7.0-2,pkg:deb/debian/libduktape207@2.7.0-2+b2?arch=arm64&distro=debian-13&upstream=duktape@2.7.0-2,SPDXRef-Package-deb-libduktape207-b5e265a16fe3322a,true,97edf6b627d7317b43b4b8119595050648d99330,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libduktape207/copyright, /var/lib/dpkg/info/libduktape207:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libdvdread8t64,6.1.3-2,arm64,debian-13,libdvdread,pkg:deb/debian/libdvdread8t64@6.1.3-2?arch=arm64&distro=debian-13&upstream=libdvdread,SPDXRef-Package-deb-libdvdread8t64-a7d2a7244109ae43,true,d896a0fa321ceec5207e67d32545ffd936d3be9c,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libdvdread8t64/copyright, /var/lib/dpkg/info/libdvdread8t64:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libdw1t64,0.192-4,arm64,debian-13,elfutils,pkg:deb/debian/libdw1t64@0.192-4?arch=arm64&distro=debian-13&upstream=elfutils,SPDXRef-Package-deb-libdw1t64-c1ee80f31f7dbed2,true,8f62d2c216f684179e6c1b14fc04dac5c5b36fe5,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libdw1t64/copyright, /var/lib/dpkg/info/libdw1t64:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libeatmydata1,131-2+b1,arm64,debian-13,libeatmydata@131-2,pkg:deb/debian/libeatmydata1@131-2+b1?arch=arm64&distro=debian-13&upstream=libeatmydata@131-2,SPDXRef-Package-deb-libeatmydata1-73fdcdf236493e16,true,6b5f717a0ec3bd26c492803c5799470dc773846b,Person: Mattia Rizzolo (mattia@debian.org),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libeatmydata1/copyright, /var/lib/dpkg/info/libeatmydata1:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libebml5,1.4.5-1+b1,arm64,debian-13,libebml@1.4.5-1,pkg:deb/debian/libebml5@1.4.5-1+b1?arch=arm64&distro=debian-13&upstream=libebml@1.4.5-1,SPDXRef-Package-deb-libebml5-e7f8b9c0e712c56a,true,ab7dba6a5f5182944d550c0d691b51a83bddb61e,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libebml5/copyright, /var/lib/dpkg/info/libebml5:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libedit2,3.1-20250104-1,arm64,debian-13,libedit,pkg:deb/debian/libedit2@3.1-20250104-1?arch=arm64&distro=debian-13&upstream=libedit,SPDXRef-Package-deb-libedit2-1988432a15cfaea9,true,6cfc38c56f610d093093ab448c7460fd0c136392,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libedit2/copyright, /var/lib/dpkg/info/libedit2:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libelf1t64,0.192-4,arm64,debian-13,elfutils,pkg:deb/debian/libelf1t64@0.192-4?arch=arm64&distro=debian-13&upstream=elfutils,SPDXRef-Package-deb-libelf1t64-0cd60a52cc5d00d2,true,8a1537e26534edc1c89ccfbcb4b1c46e3e38a4ee,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libelf1t64/copyright, /var/lib/dpkg/info/libelf1t64:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libexif12,0.6.25-1+deb13u1,arm64,debian-13,libexif,pkg:deb/debian/libexif12@0.6.25-1+deb13u1?arch=arm64&distro=debian-13&upstream=libexif,SPDXRef-Package-deb-libexif12-d65b5fc26fcac0ae,true,cb748bd0b3a77c66845638db725d27092a08446f,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libexif12/copyright, /var/lib/dpkg/info/libexif12:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libexpat1,2.7.1-2,arm64,debian-13,expat,pkg:deb/debian/libexpat1@2.7.1-2?arch=arm64&distro=debian-13&upstream=expat,SPDXRef-Package-deb-libexpat1-9fbfc999aa8bff3d,true,d6da1b320f6089aa32195b0bd6db59db59810571,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libexpat1/copyright, /var/lib/dpkg/info/libexpat1:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libext2fs2t64,1.47.2-3+b11,arm64,debian-13,e2fsprogs@1.47.2-3,pkg:deb/debian/libext2fs2t64@1.47.2-3+b11?arch=arm64&distro=debian-13&upstream=e2fsprogs@1.47.2-3,SPDXRef-Package-deb-libext2fs2t64-72005acdd6d17417,true,48108cd9019a2672600ce27b03adde6c47408e05,Person: Theodore Y. Ts'o (tytso@mit.edu),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libext2fs2t64/copyright, /var/lib/dpkg/info/libext2fs2t64:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libfakeroot,1.37.1.1-1,arm64,debian-13,fakeroot,pkg:deb/debian/libfakeroot@1.37.1.1-1?arch=arm64&distro=debian-13&upstream=fakeroot,SPDXRef-Package-deb-libfakeroot-a7b011c94dce4cce,true,6ffb86c346c29fe800115cd18e22f787523a27e9,Person: Clint Adams (clint@debian.org),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libfakeroot/copyright, /var/lib/dpkg/info/libfakeroot:arm64.conffiles, /var/lib/dpkg/info/libfakeroot:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libfarmhash0,0~git20190513.0d859a8-3+b1,arm64,debian-13,farmhash@0~git20190513.0d859a8-3,pkg:deb/debian/libfarmhash0@0~git20190513.0d859a8-3+b1?arch=arm64&distro=debian-13&upstream=farmhash@0~git20190513.0d859a8-3,SPDXRef-Package-deb-libfarmhash0-b820739e02a910ef,true,31960fd33c0b224998b4b9eb2dfc005f12af2914,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libfarmhash0/copyright, /var/lib/dpkg/info/libfarmhash0:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libfdisk1,2.41-5,arm64,debian-13,util-linux,pkg:deb/debian/libfdisk1@2.41-5?arch=arm64&distro=debian-13&upstream=util-linux,SPDXRef-Package-deb-libfdisk1-bbbefcb8907b3bd7,true,b9a0de42d52ec90b3ca0089e16ae009d47f74fc9,Person: Chris Hofstaedtler (zeha@debian.org),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libfdisk1/copyright, /var/lib/dpkg/info/libfdisk1:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libfdt1,1.7.2-2+b1,arm64,debian-13,device-tree-compiler@1.7.2-2,pkg:deb/debian/libfdt1@1.7.2-2+b1?arch=arm64&distro=debian-13&upstream=device-tree-compiler@1.7.2-2,SPDXRef-Package-deb-libfdt1-f5cebd250c61d1f9,true,f7ea5caaadf0e4f60b65002ed0b594e78b39b8f8,Person: Héctor Orón Martínez (zumbi@debian.org),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libfdt1/copyright, /var/lib/dpkg/info/libfdt1:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libffi8,3.4.8-2,arm64,debian-13,libffi,pkg:deb/debian/libffi8@3.4.8-2?arch=arm64&distro=debian-13&upstream=libffi,SPDXRef-Package-deb-libffi8-f90770d0c9ffdfa1,true,3b78ab0afde78b7474525c039f0bdc6afa47712b,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libffi8/copyright, /var/lib/dpkg/info/libffi8:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libfftw3-single3,3.3.10-2+b1,arm64,debian-13,fftw3@3.3.10-2,pkg:deb/debian/libfftw3-single3@3.3.10-2+b1?arch=arm64&distro=debian-13&upstream=fftw3@3.3.10-2,SPDXRef-Package-deb-libfftw3-single3-60be9e29dd0a0313,true,c4bdba83fe7fa99a4e216fbf3374c73d7bf26971,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libfftw3-single3/copyright, /var/lib/dpkg/info/libfftw3-single3:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libfido2-1,1.15.0-1+b1,arm64,debian-13,libfido2@1.15.0-1,pkg:deb/debian/libfido2-1@1.15.0-1+b1?arch=arm64&distro=debian-13&upstream=libfido2@1.15.0-1,SPDXRef-Package-deb-libfido2-1-9cc17ab08d143199,true,db48c739afed4f1b77313f2a86717a4db106efc5,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libfido2-1/copyright, /var/lib/dpkg/info/libfido2-1:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libfile-fcntllock-perl,0.22-4+b4,arm64,debian-13,libfile-fcntllock-perl@0.22-4,pkg:deb/debian/libfile-fcntllock-perl@0.22-4+b4?arch=arm64&distro=debian-13&upstream=libfile-fcntllock-perl@0.22-4,SPDXRef-Package-deb-libfile-fcntllock-perl-ba9de9faf0fa1d8b,true,f183e7988f5ee9c6ddc3808822b28bee0b4709ee,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libfile-fcntllock-perl/copyright, /var/lib/dpkg/info/libfile-fcntllock-perl.md5sums, /var/lib/dpkg/info/libfile-fcntllock-perl.list",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libflac14,1.5.0+ds-2,arm64,debian-13,flac,pkg:deb/debian/libflac14@1.5.0+ds-2?arch=arm64&distro=debian-13&upstream=flac,SPDXRef-Package-deb-libflac14-bf90cefc4c771e08,true,d3684c5ee6c8c4468eba79e7bed1dc6cd313b0eb,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libflac14/copyright, /var/lib/dpkg/info/libflac14:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libfmt10,10.1.1+ds1-4,arm64,debian-13,fmtlib,pkg:deb/debian/libfmt10@10.1.1+ds1-4?arch=arm64&distro=debian-13&upstream=fmtlib,SPDXRef-Package-deb-libfmt10-f2f41ddb532f6d42,true,c3fd9007a39397ce18d7a2f4abfba0a4f3b30487,Person: Shengjing Zhu (zhsj@debian.org),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libfmt10/copyright, /var/lib/dpkg/info/libfmt10:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libftdi1-2,1.5-10,arm64,debian-13,libftdi1,pkg:deb/debian/libftdi1-2@1.5-10?arch=arm64&distro=debian-13&upstream=libftdi1,SPDXRef-Package-deb-libftdi1-2-8862f0d4f1424753,true,fd1986db63bf63ceef9846900f0ee9883b268fb2,Person: Aurelien Jarno (aurel32@debian.org),"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libftdi1-2/copyright, /var/lib/dpkg/info/libftdi1-2:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libfuse3-4,3.17.2-3,arm64,debian-13,fuse3,pkg:deb/debian/libfuse3-4@3.17.2-3?arch=arm64&distro=debian-13&upstream=fuse3,SPDXRef-Package-deb-libfuse3-4-528582492110b448,true,e57d30a2f5a1ed45ef21f5d0b74f08dc7f2dabd6,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/libfuse3-4/copyright, /var/lib/dpkg/info/libfuse3-4:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
libgcc-14-dev,14.2.0-19,arm64,debian-13,gcc-14,pkg:deb/debian/libgcc-14-dev@14.2.0-19?arch=arm64&distro=debian-13&upstream=gcc-14,SPDXRef-Package-deb-libgcc-14-dev-378c41c7a668536a,true,2ff424b7e271ab9109df7757cfd5cd00675c661a,NOASSERTION,"acquired package info from DPKG DB: /var/lib/dpkg/status, /usr/share/doc/gcc-14-base/copyright, /var/lib/dpkg/info/libgcc-14-dev:arm64.md5sums",PUBLISHER_SBOM_EXTRACT_NOT_TARGET_READBACK,PRELIMINARY - NOT APPROVED FOR IMAGING INSTALLATION CONNECTION POWERED TEST MOTION OR ENERGIZATION
